date,Green,Yellow,Red
2012-01-01,14.497222222222222,3.1222222222222222,0.7583333333333333
2012-01-02,15.102777777777778,2.736111111111111,0.36666666666666664
2012-01-03,7.2027777777777775,2.6972222222222224,8.35
2012-01-04,1.4805555555555556,0.5805555555555556,16.163888888888888
2012-01-05,14.213888888888889,3.522222222222222,0.6194444444444445
2012-01-06,15.108333333333333,2.8194444444444446,0.44166666666666665
2012-01-07,15.219444444444445,2.525,0.44722222222222224
2012-01-08,15.527777777777779,2.4611111111111112,0.3861111111111111
2012-01-09,15.28888888888889,2.761111111111111,0.3277777777777778
2012-01-10,14.569444444444445,2.9194444444444443,0.6194444444444445
2012-01-11,14.172222222222222,2.316666666666667,1.5944444444444446
2012-01-12,3.675,1.65,12.655555555555555
2012-01-13,7.888888888888889,2.2055555555555557,7.958333333333333
2012-01-14,14.852777777777778,2.388888888888889,0.3388888888888889
2012-01-15,14.588888888888889,1.0888888888888888,2.691666666666667
2012-01-16,3.513888888888889,2.2472222222222222,12.333333333333334
2012-01-17,2.4194444444444443,2.5027777777777778,13.455555555555556
2012-01-18,5.722222222222222,9.508333333333333,3.15
2012-01-19,14.330555555555556,3.352777777777778,0.7055555555555556
2012-01-20,10.230555555555556,7.15,0.9111111111111111
2012-01-21,6.491666666666666,3.4916666666666667,0.5055555555555555
2012-01-22,8.072222222222223,7.997222222222222,1.75
2012-01-23,5.283333333333333,3.216666666666667,9.452777777777778
2012-01-24,14.497222222222222,2.536111111111111,0.9555555555555556
2012-01-25,13.252777777777778,3.3722222222222222,1.3166666666666667
2012-01-26,13.277777777777779,3.066666666666667,1.55
2012-01-27,8.119444444444444,6.302777777777778,3.386111111111111
2012-01-28,11.283333333333333,2.9138888888888888,3.575
2012-01-29,4.044444444444444,7.872222222222222,5.825
2012-01-30,0.6277777777777778,4.094444444444444,12.98611111111111
2012-01-31,14.858333333333333,2.4805555555555556,0.4
2012-02-01,14.83611111111111,2.3472222222222223,0.5583333333333333
2012-02-02,1.7722222222222221,1.5194444444444444,0.16944444444444445
2012-02-03,16.930555555555557,2.441666666666667,3.263888888888889
2012-02-04,11.344444444444445,9.005555555555556,2.4166666666666665
2012-02-05,15.669444444444444,6.655555555555556,0.425
2012-02-06,9.755555555555556,4.697222222222222,8.272222222222222
2012-02-07,0.5944444444444444,3.158333333333333,19.005555555555556
2012-02-08,3.7055555555555557,5.730555555555555,13.33611111111111
2012-02-09,18.458333333333332,2.8194444444444446,1.4277777777777778
2012-02-10,22.18888888888889,0.16944444444444445,
2012-02-11,10.422222222222222,8.147222222222222,4.158333333333333
2012-02-12,18.8,3.297222222222222,0.6333333333333333
2012-02-13,10.052777777777777,9.286111111111111,3.4138888888888888
2012-02-14,16.102777777777778,5.733333333333333,0.9305555555555556
2012-02-15,6.416666666666667,8.255555555555556,8.08611111111111
2012-02-16,2.7222222222222223,2.683333333333333,17.32777777777778
2012-02-17,0.6777777777777778,2.8194444444444446,19.272222222222222
2012-02-18,0.5527777777777778,1.3,20.802777777777777
2012-02-19,,,22.772222222222222
2012-02-20,0.9833333333333333,2.8666666666666667,18.919444444444444
2012-02-21,0.09444444444444444,0.9222222222222223,21.752777777777776
2012-02-22,3.6694444444444443,4.680555555555555,14.422222222222222
2012-02-23,,0.19444444444444445,22.572222222222223
2012-02-24,15.28888888888889,5.75,1.7277777777777779
2012-02-25,2.1277777777777778,1.8555555555555556,18.788888888888888
2012-02-26,11.155555555555555,6.652777777777778,4.955555555555556
2012-02-27,19.405555555555555,2.9166666666666665,0.45
2012-02-28,19.113888888888887,3.213888888888889,0.4388888888888889
2012-02-29,1.7055555555555555,0.8472222222222222,20.216666666666665
2012-03-01,2.3444444444444446,2.7222222222222223,17.708333333333332
2012-03-02,16.605555555555554,2.422222222222222,3.738888888888889
2012-03-03,,,22.155555555555555
2012-03-04,,0.011111111111111112,22.755555555555556
2012-03-05,,,22.8
2012-03-06,,,22.76388888888889
2012-03-07,1.6888888888888889,2.2916666666666665,18.791666666666668
2012-03-08,3.438888888888889,2.316666666666667,17.011111111111113
2012-03-09,,,22.772222222222222
2012-03-10,3.186111111111111,6.333333333333333,13.247222222222222
2012-03-11,10.708333333333334,11.627777777777778,0.4305555555555556
2012-03-12,13.641666666666667,2.263888888888889,6.863888888888889
2012-03-13,18.605555555555554,3.4305555555555554,0.7305555555555555
2012-03-14,18.716666666666665,3.5555555555555554,0.5
2012-03-15,7.416666666666667,7.316666666666666,8.036111111111111
2012-03-16,9.305555555555555,6.008333333333334,7.4527777777777775
2012-03-17,0.2611111111111111,3.658333333333333,18.852777777777778
2012-03-18,1.6555555555555554,1.9527777777777777,19.166666666666668
2012-03-19,3.4694444444444446,8.572222222222223,10.727777777777778
2012-03-20,15.316666666666666,4.486111111111111,2.963888888888889
2012-03-21,14.625,2.0305555555555554,6.058333333333334
2012-03-22,4.441666666666666,2.8305555555555557,15.497222222222222
2012-03-23,9.430555555555555,5.969444444444444,7.363888888888889
2012-03-24,6.283333333333333,1.8944444444444444,14.591666666666667
