date,Green,Yellow,Red
2016-01-01,7.613888888888889,4.308333333333334,11.547222222222222
2016-01-02,11.702777777777778,8.838888888888889,2.911111111111111
2016-01-03,16.2,2.636111111111111,4.608333333333333
2016-01-04,18.466666666666665,2.816666666666667,2.188888888888889
2016-01-05,4.3277777777777775,2.5,16.641666666666666
2016-01-06,0.325,1.1194444444444445,22.02777777777778
2016-01-07,18.658333333333335,2.966666666666667,1.8416666666666666
2016-01-08,7.033333333333333,9.952777777777778,6.480555555555555
2016-01-09,6.375,6.105555555555555,10.966666666666667
2016-01-10,16.836111111111112,3.147222222222222,3.452777777777778
2016-01-11,16.272222222222222,2.861111111111111,4.330555555555556
2016-01-12,13.313888888888888,3.725,6.427777777777778
2016-01-13,8.730555555555556,5.861111111111111,8.869444444444444
2016-01-14,18.394444444444446,4.266666666666667,0.8055555555555556
2016-01-15,8.191666666666666,5.097222222222222,10.180555555555555
2016-01-16,0.6583333333333333,0.4,22.38888888888889
2016-01-17,,0.10833333333333334,23.33888888888889
2016-01-18,0.3055555555555556,0.925,22.233333333333334
2016-01-19,,,23.466666666666665
2016-01-20,1.8722222222222222,1.7583333333333333,19.833333333333332
2016-01-21,,,23.466666666666665
2016-01-22,,,23.461111111111112
2016-01-23,,,23.45
2016-01-24,4.247222222222222,5.658333333333333,13.541666666666666
2016-01-25,0.07777777777777778,0.6527777777777778,22.733333333333334
2016-01-26,,,23.47222222222222
2016-01-27,,,23.43888888888889
2016-01-28,2.3694444444444445,3.75,17.35
2016-01-29,17.155555555555555,3.8361111111111112,2.283333333333333
2016-01-30,19.091666666666665,2.6166666666666667,1.7333333333333334
2016-01-31,16.822222222222223,4.283333333333333,2.3305555555555557
2016-02-01,16.83888888888889,2.4027777777777777,4.225
2016-02-02,15.272222222222222,1.7527777777777778,6.436111111111111
2016-02-03,1.4666666666666666,2.7666666666666666,19.230555555555554
2016-02-04,4.069444444444445,6.7972222222222225,12.594444444444445
2016-02-05,16.519444444444446,2.7472222222222222,4.197222222222222
2016-02-06,12.116666666666667,3.486111111111111,7.836111111111111
2016-02-07,,0.1,23.333333333333332
2016-02-08,,0.8583333333333333,22.605555555555554
2016-02-09,,,23.458333333333332
2016-02-10,0.030555555555555555,3.966666666666667,19.466666666666665
2016-02-11,7.375,0.7333333333333333,15.347222222222221
2016-02-12,0.03333333333333333,4.788888888888889,18.502777777777776
2016-02-13,2.225,1.913888888888889,18.677777777777777
2016-02-14,9.625,2.0833333333333335,3.175
2016-02-15,16.81388888888889,4.383333333333334,2.2583333333333333
2016-02-16,2.922222222222222,3.4555555555555557,17.07777777777778
2016-02-17,0.125,0.6527777777777778,22.691666666666666
2016-02-18,15.902777777777779,4.983333333333333,2.5694444444444446
2016-02-19,0.5,0.8916666666666667,3.3722222222222222
2016-02-20,0.9277777777777778,4.002777777777778,18.511111111111113
2016-02-21,13.688888888888888,4.466666666666667,5.275
2016-02-22,1.0333333333333334,5.586111111111111,16.836111111111112
2016-02-23,4.413888888888889,6.644444444444445,12.397222222222222
2016-02-24,1.8972222222222221,5.316666666666666,16.241666666666667
2016-02-25,15.811111111111112,2.2333333333333334,5.3694444444444445
