date,Green,Yellow,Red
1999-01-01,18.5,0.3333333333333333,5.0
1999-01-02,21.0,2.1666666666666665,0.8333333333333334
1999-01-03,24.0,,
1999-01-04,18.833333333333332,3.6666666666666665,1.5
1999-01-05,19.0,3.3333333333333335,1.6666666666666667
1999-01-06,20.166666666666668,0.6666666666666666,3.1666666666666665
1999-01-07,24.0,,
1999-01-08,22.0,0.3333333333333333,1.6666666666666667
1999-01-09,5.166666666666667,2.6666666666666665,16.166666666666668
1999-01-10,22.666666666666668,1.1666666666666667,0.16666666666666666
1999-01-11,24.0,,
1999-01-12,22.333333333333332,1.3333333333333333,0.3333333333333333
1999-01-13,15.166666666666666,4.666666666666667,1.0
1999-01-14,20.333333333333332,0.8333333333333334,2.8333333333333335
1999-01-15,,0.3333333333333333,23.666666666666668
1999-01-16,12.0,3.0,9.0
1999-01-17,9.166666666666666,5.333333333333333,9.5
1999-01-18,17.666666666666668,1.0,5.333333333333333
1999-01-19,18.0,1.8333333333333333,4.166666666666667
1999-01-20,23.666666666666668,0.3333333333333333,
1999-01-21,24.0,,
1999-01-22,9.666666666666666,2.8333333333333335,11.5
1999-01-23,12.333333333333334,7.666666666666667,4.0
1999-01-24,0.5,1.6666666666666667,21.833333333333332
1999-01-25,11.166666666666666,5.5,7.333333333333333
1999-01-26,7.5,4.833333333333333,11.666666666666666
1999-01-27,23.0,0.3333333333333333,0.6666666666666666
1999-01-28,15.0,3.3333333333333335,5.666666666666667
1999-01-29,17.666666666666668,2.0,4.333333333333333
1999-01-30,15.666666666666666,2.6666666666666665,5.666666666666667
1999-01-31,0.5,2.6666666666666665,20.833333333333332
1999-02-01,11.333333333333334,5.333333333333333,7.333333333333333
1999-02-02,14.666666666666666,3.0,6.333333333333333
1999-02-03,13.333333333333334,2.6666666666666665,8.0
1999-02-04,8.166666666666666,2.1666666666666665,13.666666666666666
1999-02-05,0.6666666666666666,7.0,16.333333333333332
1999-02-06,2.3333333333333335,3.0,18.666666666666668
1999-02-07,8.666666666666666,8.333333333333334,7.0
1999-02-08,12.333333333333334,1.5,10.166666666666666
1999-02-09,8.833333333333334,10.0,5.166666666666667
1999-02-10,24.0,,
1999-02-11,24.0,,
1999-02-12,16.166666666666668,2.3333333333333335,5.5
1999-02-13,14.333333333333334,3.6666666666666665,6.0
1999-02-14,17.166666666666668,1.8333333333333333,5.0
1999-02-15,23.166666666666668,0.8333333333333334,
1999-02-16,20.333333333333332,3.6666666666666665,
1999-02-17,24.0,,
1999-02-18,23.666666666666668,0.3333333333333333,
1999-02-19,14.833333333333334,2.6666666666666665,6.5
1999-02-20,10.833333333333334,1.0,12.166666666666666
1999-02-21,9.166666666666666,3.0,11.833333333333334
1999-02-22,6.166666666666667,3.0,14.833333333333334
1999-02-23,9.833333333333334,5.166666666666667,9.0
1999-02-24,3.6666666666666665,12.666666666666666,7.666666666666667
1999-02-25,14.333333333333334,6.0,3.6666666666666665
1999-02-26,24.0,,
1999-02-27,24.0,,
1999-02-28,23.5,0.5,
1999-03-01,23.666666666666668,0.3333333333333333,
1999-03-02,24.0,,
1999-03-03,22.5,0.6666666666666666,0.8333333333333334
1999-03-04,21.0,1.5,1.5
1999-03-05,20.666666666666668,1.0,2.3333333333333335
1999-03-06,23.166666666666668,0.8333333333333334,
1999-03-07,22.5,1.1666666666666667,0.3333333333333333
1999-03-08,0.5,4.333333333333333,19.166666666666668
1999-03-09,14.166666666666666,9.0,0.8333333333333334
1999-03-10,24.0,,
1999-03-11,22.0,1.5,0.5
1999-03-12,23.333333333333332,0.3333333333333333,0.3333333333333333
1999-03-13,9.166666666666666,12.833333333333334,2.0
1999-03-14,22.333333333333332,1.6666666666666667,
1999-03-15,20.5,1.5,2.0
1999-03-16,15.5,4.5,4.0
1999-03-17,21.166666666666668,1.0,1.8333333333333333
1999-03-18,20.333333333333332,2.1666666666666665,1.5
1999-03-19,21.0,0.6666666666666666,2.3333333333333335
1999-03-20,9.666666666666666,6.166666666666667,8.166666666666666
1999-03-21,2.5,7.166666666666667,14.333333333333334
1999-03-22,16.0,3.8333333333333335,4.166666666666667
1999-03-23,23.333333333333332,0.6666666666666666,
1999-03-24,24.0,,
1999-03-25,18.666666666666668,5.0,0.3333333333333333
1999-03-26,20.333333333333332,3.6666666666666665,
1999-03-27,1.0,3.6666666666666665,19.333333333333332
1999-03-28,11.0,5.166666666666667,7.833333333333333
1999-03-29,6.833333333333333,6.0,11.166666666666666
1999-03-30,16.5,6.166666666666667,1.3333333333333333
1999-03-31,18.166666666666668,0.8333333333333334,5.0
1999-04-01,24.0,,
1999-04-02,16.833333333333332,3.3333333333333335,3.8333333333333335
1999-04-03,18.666666666666668,0.5,4.833333333333333
1999-04-04,9.0,2.6666666666666665,12.333333333333334
1999-04-05,13.833333333333334,4.166666666666667,6.0
1999-04-06,3.1666666666666665,1.8333333333333333,19.0
1999-04-07,20.0,2.0,2.0
1999-04-08,11.166666666666666,7.333333333333333,5.5
1999-04-09,17.833333333333332,3.8333333333333335,2.3333333333333335
1999-04-10,11.0,5.166666666666667,7.833333333333333
1999-04-11,7.833333333333333,5.666666666666667,10.5
1999-04-12,15.666666666666666,1.3333333333333333,7.0
1999-04-13,15.0,3.5,5.5
1999-04-14,16.333333333333332,1.8333333333333333,5.833333333333333
1999-04-15,19.333333333333332,2.1666666666666665,2.5
1999-04-16,22.833333333333332,0.6666666666666666,0.5
1999-04-17,18.166666666666668,1.8333333333333333,4.0
1999-04-18,20.833333333333332,0.8333333333333334,2.3333333333333335
1999-04-19,24.0,,
1999-04-20,22.0,2.0,
1999-04-21,23.0,1.0,
1999-04-22,24.0,,
1999-04-23,23.333333333333332,0.6666666666666666,
1999-04-24,16.666666666666668,3.3333333333333335,4.0
1999-04-25,4.833333333333333,6.166666666666667,13.0
1999-04-26,21.833333333333332,2.1666666666666665,
1999-04-27,15.166666666666666,5.833333333333333,3.0
1999-04-28,23.333333333333332,0.6666666666666666,
1999-04-29,23.833333333333332,0.16666666666666666,
1999-04-30,21.333333333333332,0.5,2.1666666666666665
1999-05-01,24.0,,
1999-05-02,24.0,,
1999-05-03,23.833333333333332,0.16666666666666666,
1999-05-04,24.0,,
1999-05-05,24.0,,
1999-05-06,24.0,,
1999-05-07,24.0,,
1999-05-08,24.0,,
1999-05-09,16.666666666666668,6.833333333333333,0.5
1999-05-10,21.833333333333332,2.1666666666666665,
1999-05-11,22.666666666666668,1.3333333333333333,
1999-05-12,24.0,,
1999-05-13,23.833333333333332,0.16666666666666666,
1999-05-14,24.0,,
1999-05-15,24.0,,
1999-05-16,16.833333333333332,2.6666666666666665,4.5
1999-05-17,7.166666666666667,3.5,13.333333333333334
1999-05-18,22.833333333333332,1.0,0.16666666666666666
1999-05-19,22.666666666666668,0.8333333333333334,0.5
1999-05-20,19.833333333333332,3.6666666666666665,0.5
1999-05-21,24.0,,
1999-05-22,24.0,,
1999-05-23,24.0,,
1999-05-24,14.0,7.666666666666667,2.3333333333333335
1999-05-25,5.833333333333333,10.666666666666666,7.5
1999-05-26,22.0,1.3333333333333333,0.6666666666666666
1999-05-27,24.0,,
1999-05-28,18.833333333333332,5.166666666666667,
1999-05-29,23.0,1.0,
1999-05-30,22.5,1.5,
1999-05-31,24.0,,
1999-06-01,24.0,,
1999-06-02,23.833333333333332,0.16666666666666666,
1999-06-03,24.0,,
1999-06-04,24.0,,
1999-06-05,24.0,,
1999-06-06,23.666666666666668,0.3333333333333333,
1999-06-07,20.0,2.3333333333333335,1.6666666666666667
1999-06-08,24.0,,
1999-06-09,24.0,,
1999-06-10,23.333333333333332,0.6666666666666666,
1999-06-11,24.0,,
1999-06-12,24.0,,
1999-06-13,23.5,0.5,
1999-06-14,22.166666666666668,1.8333333333333333,
1999-06-15,19.333333333333332,4.666666666666667,
1999-06-16,24.0,,
1999-06-17,21.166666666666668,2.8333333333333335,
1999-06-18,24.0,,
1999-06-19,24.0,,
1999-06-20,19.333333333333332,3.6666666666666665,1.0
1999-06-21,11.5,4.0,8.5
1999-06-22,15.333333333333334,5.666666666666667,3.0
1999-06-23,8.666666666666666,6.666666666666667,8.666666666666666
1999-06-24,23.666666666666668,0.3333333333333333,
1999-06-25,13.5,8.166666666666666,2.3333333333333335
1999-06-26,21.666666666666668,2.0,0.3333333333333333
1999-06-27,10.166666666666666,13.0,0.8333333333333334
1999-06-28,15.166666666666666,8.833333333333334,
1999-06-29,14.666666666666666,6.166666666666667,3.1666666666666665
1999-06-30,15.5,5.166666666666667,3.3333333333333335
1999-07-01,18.666666666666668,4.666666666666667,0.6666666666666666
1999-07-02,17.833333333333332,4.166666666666667,2.0
1999-07-03,20.666666666666668,0.16666666666666666,3.1666666666666665
1999-07-04,23.833333333333332,0.16666666666666666,
1999-07-05,14.666666666666666,9.166666666666666,0.16666666666666666
