,date_time,temperature,pressure,humidity,wind_speed,wind_direction,visibility,co2,insolation,vertical_wind_speed,precipitation,10min,dewpoint
0,2019-01-01 00:00:01,11.27,707.88,17.0,10.5,120,49425,\N,68.9,\N,\N,0.0,7.13
1,2019-01-01 00:00:11,11.24,707.93,15.7,9.4,122,48363,\N,68.9,\N,\N,0.0,4.46
2,2019-01-01 00:00:22,11.26,707.92,15.5,10.2,114,48363,\N,68.9,\N,\N,0.0,3.08
3,2019-01-01 00:00:32,11.25,707.91,16.2,9.6,123,48000,\N,68.9,\N,\N,0.0,3.26
4,2019-01-01 00:00:42,11.27,707.91,17.8,9.8,124,47351,\N,68.9,\N,\N,0.0,5.28
5,2019-01-01 00:00:52,11.28,707.85,20.0,12.2,116,47351,\N,68.9,\N,\N,0.0,6.34
6,2019-01-01 00:01:02,11.27,707.87,20.2,12.5,113,47678,\N,68.9,\N,\N,0.0,6.07
7,2019-01-01 00:01:13,11.26,707.8,18.6,13.4,120,48737,\N,68.9,\N,\N,0.0,3.79
8,2019-01-01 00:01:23,11.27,707.83,17.3,12.5,126,48737,\N,68.7,\N,\N,0.0,2.91
9,2019-01-01 00:01:33,11.26,707.81,15.3,12.3,117,50000,\N,68.7,\N,\N,0.0,0.89
10,2019-01-01 00:01:43,11.27,707.9,14.3,10.2,103,50000,\N,68.7,\N,\N,0.0,0.27
11,2019-01-01 00:01:53,11.27,707.91,16.0,10.8,122,50000,\N,68.7,\N,\N,0.0,\N
12,2019-01-01 00:02:04,11.27,707.87,17.9,10.4,120,50000,\N,68.7,\N,\N,0.0,3.38
13,2019-01-01 00:02:14,11.29,707.79,20.5,12.3,126,50000,\N,68.7,\N,\N,0.0,4.84
14,2019-01-01 00:02:24,11.28,707.85,21.3,11.3,124,50000,\N,68.7,\N,\N,0.0,5.63
15,2019-01-01 00:02:34,11.29,707.85,23.2,12.3,113,50000,\N,68.7,\N,\N,0.0,7.24
16,2019-01-01 00:02:44,11.29,707.9,24.5,9.9,104,50000,\N,68.4,\N,\N,0.0,9.50
17,2019-01-01 00:02:55,11.27,707.92,23.6,11.6,112,50000,\N,68.4,\N,\N,0.0,9.50
18,2019-01-01 00:03:05,11.26,707.95,23.1,10.1,117,50000,\N,68.4,\N,\N,0.0,8.45
19,2019-01-01 00:03:15,11.28,707.88,23.4,9.4,103,50000,\N,68.4,\N,\N,0.0,8.62
20,2019-01-01 00:03:25,11.27,707.92,25.0,9.1,114,50000,\N,68.4,\N,\N,0.0,9.59
21,2019-01-01 00:03:36,11.26,707.86,26.0,11.1,116,50000,\N,68.4,\N,\N,0.0,10.55
22,2019-01-01 00:03:46,11.26,707.92,27.0,8.8,125,50000,\N,68.2,\N,\N,0.0,12.22
23,2019-01-01 00:03:56,11.25,707.92,27.5,10.0,131,50000,\N,68.2,\N,\N,0.0,12.14
24,2019-01-01 00:04:06,11.26,707.83,26.3,11.8,126,50000,\N,68.2,\N,\N,0.0,11.08
25,2019-01-01 00:04:16,11.25,707.85,25.3,10.9,130,50000,\N,68.2,\N,\N,0.0,10.38
26,2019-01-01 00:04:27,11.28,707.84,26.1,10.8,116,50000,\N,68.2,\N,\N,0.0,11.57
27,2019-01-01 00:04:37,11.26,707.89,28.9,10.1,118,50000,\N,68.2,\N,\N,0.0,13.27
28,2019-01-01 00:04:47,11.25,707.88,29.6,10.5,127,50000,\N,68.2,\N,\N,0.0,15.12
29,2019-01-01 00:04:57,11.26,707.89,30.3,10.2,122,50000,\N,68.2,\N,\N,0.0,15.04
30,2019-01-01 00:05:07,11.27,707.88,30.4,10.7,124,50000,\N,68.0,\N,\N,0.0,15.04
31,2019-01-01 00:05:18,11.26,707.91,33.1,10.9,117,50000,\N,68.0,\N,\N,0.0,17.77
32,2019-01-01 00:05:28,11.27,707.9,32.3,10.4,120,50000,\N,68.0,\N,\N,0.0,18.55
33,2019-01-01 00:05:38,11.26,707.93,31.3,9.2,115,50000,\N,68.0,\N,\N,0.0,17.67
34,2019-01-01 00:05:48,11.26,707.95,30.2,9.1,107,50000,\N,68.0,\N,\N,0.0,15.74
35,2019-01-01 00:05:58,11.25,707.95,29.9,8.4,111,50000,\N,67.8,\N,\N,0.0,15.65
36,2019-01-01 00:06:09,11.25,707.97,30.2,8.8,107,50000,\N,67.8,\N,\N,0.0,15.65
37,2019-01-01 00:06:19,11.26,707.9,31.6,10.0,110,50000,\N,68.0,\N,\N,0.0,16.62
38,2019-01-01 00:06:29,11.27,707.87,33.1,10.3,124,50000,\N,67.8,\N,\N,0.0,18.73
39,2019-01-01 00:06:39,11.27,707.87,33.1,11.2,125,50000,\N,67.8,\N,\N,0.0,19.17
40,2019-01-01 00:06:49,11.27,707.84,30.7,11.0,125,50000,\N,67.8,\N,\N,0.0,17.06
41,2019-01-01 00:07:00,11.28,707.87,29.3,11.4,124,\N,\N,67.8,\N,\N,0.0,15.12
42,2019-01-01 00:07:10,11.28,707.88,28.8,10.7,118,50000,\N,67.8,\N,\N,0.0,14.77
43,2019-01-01 00:07:20,11.28,707.91,28.0,9.4,118,50000,\N,67.8,\N,\N,0.0,13.98
44,2019-01-01 00:07:30,11.27,707.91,28.6,8.3,108,50000,\N,67.8,\N,\N,0.0,13.63
45,2019-01-01 00:07:40,11.28,707.89,29.4,9.9,113,50000,\N,67.8,\N,\N,0.0,14.69
46,2019-01-01 00:07:51,11.27,707.9,29.7,12.3,122,50000,\N,67.5,\N,\N,0.0,15.04
47,2019-01-01 00:08:01,11.28,707.84,28.3,11.4,116,50000,\N,67.5,\N,\N,0.0,13.56
48,2019-01-01 00:08:11,11.29,707.88,27.6,10.7,114,50000,\N,67.8,\N,\N,0.0,12.22
49,2019-01-01 00:08:22,11.27,707.87,26.8,11.5,112,50000,\N,67.5,\N,\N,0.0,12.22
50,2019-01-01 00:08:32,11.27,707.84,26.9,12.5,120,50000,\N,67.5,\N,\N,0.0,12.58
51,2019-01-01 00:08:42,11.27,707.81,26.4,12.0,115,50000,\N,67.5,\N,\N,0.0,11.87
52,2019-01-01 00:08:52,11.29,707.85,26.4,12.0,112,49554,\N,67.5,\N,\N,0.0,11.87
53,2019-01-01 00:09:02,11.28,707.86,26.1,10.3,111,49163,\N,67.5,\N,\N,0.0,12.40
54,2019-01-01 00:09:13,11.27,707.88,25.3,10.2,116,48823,\N,67.3,\N,\N,0.0,11.26
55,2019-01-01 00:09:23,11.26,707.89,25.5,10.3,106,48823,\N,67.3,\N,\N,0.0,10.82
56,2019-01-01 00:09:33,11.26,707.89,26.4,9.1,107,50000,\N,67.3,\N,\N,0.0,11.79
57,2019-01-01 00:09:44,11.28,707.9,26.7,11.5,115,50000,\N,67.3,\N,\N,0.0,12.14
58,2019-01-01 00:09:54,11.25,707.87,27.4,9.4,101,50000,\N,67.3,\N,\N,0.0,12.49
59,2019-01-01 00:10:04,11.27,707.88,28.3,9.8,102,50000,\N,67.3,\N,\N,0.0,12.40
60,2019-01-01 00:10:14,11.26,707.85,29.2,10.7,118,50000,\N,67.3,\N,\N,0.0,13.02
61,2019-01-01 00:10:24,11.28,707.85,30.3,11.0,118,50000,\N,67.1,\N,\N,0.0,15.30
62,2019-01-01 00:10:35,11.27,707.83,30.6,12.0,119,50000,\N,67.3,\N,\N,0.0,15.56
63,2019-01-01 00:10:45,11.28,707.86,29.2,11.3,112,50000,\N,67.3,\N,\N,0.0,13.98
64,2019-01-01 00:10:55,11.28,707.86,26.3,10.7,119,50000,\N,67.1,\N,\N,0.0,10.64
65,2019-01-01 00:11:05,11.28,707.93,25.1,10.1,115,50000,\N,67.1,\N,\N,0.0,9.94
66,2019-01-01 00:11:15,11.26,707.88,23.6,11.1,121,49624,\N,67.1,\N,\N,0.0,9.50
67,2019-01-01 00:11:26,11.28,707.87,22.8,10.9,123,49624,\N,67.1,\N,\N,0.0,8.53
68,2019-01-01 00:11:36,11.28,707.84,23.2,10.7,117,49475,\N,66.9,\N,\N,0.0,8.45
69,2019-01-01 00:11:46,11.28,707.89,24.7,11.1,108,49278,\N,67.1,\N,\N,0.0,10.56
70,2019-01-01 00:11:56,11.29,707.9,26.8,9.8,95,49278,\N,67.1,\N,\N,0.0,11.70
71,2019-01-01 00:12:06,11.31,707.9,26.7,9.4,121,49704,\N,66.9,\N,\N,0.0,11.70
72,2019-01-01 00:12:17,11.29,707.84,26.9,11.8,127,50000,\N,66.9,\N,\N,0.0,12.40
73,2019-01-01 00:12:27,11.28,707.82,26.8,11.4,123,50000,\N,66.9,\N,\N,0.0,12.40
74,2019-01-01 00:12:37,11.28,707.85,26.6,9.7,117,50000,\N,66.9,\N,\N,0.0,11.96
75,2019-01-01 00:12:47,11.3,707.87,26.7,10.9,114,50000,\N,66.9,\N,\N,0.0,11.35
76,2019-01-01 00:12:57,11.29,707.84,26.3,11.7,113,50000,\N,66.9,\N,\N,0.0,11.43
77,2019-01-01 00:13:08,11.28,707.87,24.5,10.2,113,50000,\N,66.9,\N,\N,0.0,9.88
78,2019-01-01 00:13:18,11.27,707.89,24.2,9.3,117,50000,\N,66.7,\N,\N,0.0,9.06
79,2019-01-01 00:13:28,11.3,707.87,22.6,9.5,119,50000,\N,66.7,\N,\N,0.0,6.95
80,2019-01-01 00:13:38,11.29,707.88,22.8,10.2,116,50000,\N,66.7,\N,\N,0.0,7.30
81,2019-01-01 00:13:49,11.29,707.88,23.9,9.3,120,50000,\N,66.7,\N,\N,0.0,8.36
82,2019-01-01 00:13:59,11.3,707.89,25.6,10.4,124,50000,\N,66.7,\N,\N,0.0,9.24
83,2019-01-01 00:14:09,11.29,707.83,26.1,11.2,121,50000,\N,66.7,\N,\N,0.0,9.76
84,2019-01-01 00:14:19,11.31,707.88,25.1,10.7,124,50000,\N,66.4,\N,\N,0.0,9.32
85,2019-01-01 00:14:29,11.3,707.82,24.6,11.7,114,50000,\N,66.7,\N,\N,0.0,8.18
86,2019-01-01 00:14:40,11.3,707.89,25.1,8.2,114,50000,\N,66.4,\N,\N,0.0,8.97
87,2019-01-01 00:14:50,11.32,707.88,25.7,8.9,127,50000,\N,66.4,\N,\N,0.0,10.47
88,2019-01-01 00:15:00,11.31,707.85,26.5,10.9,130,50000,\N,66.4,\N,\N,0.0,10.29
89,2019-01-01 00:15:10,11.34,707.86,26.3,9.7,119,50000,\N,66.4,\N,\N,0.0,10.29
90,2019-01-01 00:15:20,11.34,707.86,25.8,10.2,117,50000,\N,66.4,\N,\N,0.0,10.20
91,2019-01-01 00:15:31,11.33,707.78,25.6,12.6,116,50000,\N,66.4,\N,\N,0.0,9.50
92,2019-01-01 00:15:41,11.34,707.8,25.7,11.7,119,50000,\N,66.4,\N,\N,0.0,9.06
93,2019-01-01 00:15:51,11.34,707.81,25.1,11.4,115,50000,\N,66.4,\N,\N,0.0,8.09
94,2019-01-01 00:16:01,11.33,707.8,23.6,10.9,118,50000,\N,66.2,\N,\N,0.0,8.01
95,2019-01-01 00:16:11,11.35,707.76,24.4,11.4,115,50000,\N,66.2,\N,\N,0.0,8.45
96,2019-01-01 00:16:22,11.34,707.77,22.9,11.7,119,50000,\N,66.2,\N,\N,0.0,7.83
97,2019-01-01 00:16:32,11.36,707.72,24.2,12.6,120,50000,\N,66.2,\N,\N,0.0,8.97
98,2019-01-01 00:16:42,11.35,707.75,25.0,11.3,113,50000,\N,66.2,\N,\N,0.0,9.32
99,2019-01-01 00:16:52,11.36,707.73,24.0,12.6,114,50000,\N,66.2,\N,\N,0.0,8.25
100,2019-01-01 00:17:02,11.37,707.68,23.1,12.5,119,50000,\N,66.0,\N,\N,0.0,7.30
101,2019-01-01 00:17:13,11.38,707.71,23.5,13.1,120,50000,\N,66.0,\N,\N,0.0,7.92
102,2019-01-01 00:17:23,11.4,707.71,22.1,13.2,114,50000,\N,66.0,\N,\N,0.0,7.65
103,2019-01-01 00:17:33,11.4,707.68,21.3,13.8,113,50000,\N,66.0,\N,\N,0.0,5.29
104,2019-01-01 00:17:43,11.42,707.68,19.5,14.2,108,50000,\N,66.0,\N,\N,0.0,3.44
105,2019-01-01 00:17:53,11.42,707.73,18.8,12.8,107,50000,\N,66.0,\N,\N,0.0,2.91
106,2019-01-01 00:18:04,11.42,707.71,19.0,13.1,108,50000,\N,66.0,\N,\N,0.0,2.73
107,2019-01-01 00:18:14,11.44,707.76,19.3,12.8,109,50000,\N,66.0,\N,\N,0.0,3.00
108,2019-01-01 00:18:24,11.43,707.78,18.2,11.2,112,50000,\N,65.8,\N,\N,0.0,1.59
109,2019-01-01 00:18:34,11.43,707.79,17.5,12.3,116,50000,\N,65.8,\N,\N,0.0,1.06
110,2019-01-01 00:18:44,11.44,707.75,18.5,12.9,122,50000,\N,65.8,\N,\N,0.0,0.71
111,2019-01-01 00:18:55,11.45,707.78,21.5,11.9,126,50000,\N,65.8,\N,\N,0.0,4.54
112,2019-01-01 00:19:05,11.46,707.78,23.7,10.6,127,50000,\N,65.8,\N,\N,0.0,6.25
113,2019-01-01 00:19:15,11.45,707.8,24.6,13.1,119,50000,\N,65.8,\N,\N,0.0,7.13
114,2019-01-01 00:19:25,11.44,707.75,24.4,12.9,117,50000,\N,65.8,\N,\N,0.0,7.13
115,2019-01-01 00:19:35,11.46,707.77,22.8,12.9,114,\N,\N,65.5,\N,\N,0.0,6.78
116,2019-01-01 00:19:46,11.46,707.76,21.4,12.1,111,50000,\N,65.5,\N,\N,0.0,5.28
117,2019-01-01 00:19:56,11.47,707.78,21.9,12.3,114,50000,\N,65.5,\N,\N,0.0,4.58
118,2019-01-01 00:20:06,11.48,707.78,23.0,13.0,119,50000,\N,65.5,\N,\N,0.0,5.46
119,2019-01-01 00:20:16,11.48,707.76,23.6,12.1,119,50000,\N,65.5,\N,\N,0.0,6.95
120,2019-01-01 00:20:27,11.49,707.79,23.3,11.7,119,50000,\N,65.3,\N,\N,0.0,7.04
121,2019-01-01 00:20:37,11.48,707.79,22.6,12.8,114,50000,\N,65.3,\N,\N,0.0,5.37
122,2019-01-01 00:20:47,11.48,707.76,22.7,11.0,116,50000,\N,65.3,\N,\N,0.0,5.28
123,2019-01-01 00:20:57,11.49,707.78,23.6,11.2,127,50000,\N,65.1,\N,\N,0.0,6.07
124,2019-01-01 00:21:07,11.48,707.77,24.4,13.4,118,50000,\N,65.1,\N,\N,0.0,7.65
125,2019-01-01 00:21:18,11.49,707.75,25.7,13.7,121,50000,\N,65.1,\N,\N,0.0,9.50
126,2019-01-01 00:21:28,11.5,707.75,27.3,12.7,119,50000,\N,65.3,\N,\N,0.0,10.47
127,2019-01-01 00:21:38,11.49,707.77,27.7,10.9,116,50000,\N,65.3,\N,\N,0.0,11.70
128,2019-01-01 00:21:48,11.49,707.82,28.0,12.9,112,50000,\N,65.1,\N,\N,0.0,11.70
129,2019-01-01 00:21:58,11.49,707.76,28.5,13.9,116,50000,\N,65.1,\N,\N,0.0,12.22
130,2019-01-01 00:22:09,11.49,707.73,26.8,13.1,118,50000,\N,65.1,\N,\N,0.0,10.97
131,2019-01-01 00:22:19,11.49,707.77,24.2,13.0,113,50000,\N,64.9,\N,\N,0.0,8.97
132,2019-01-01 00:22:29,11.5,707.73,24.0,12.7,119,50000,\N,64.9,\N,\N,0.0,8.62
133,2019-01-01 00:22:39,11.51,707.68,24.2,12.5,122,50000,\N,64.9,\N,\N,0.0,9.06
134,2019-01-01 00:22:49,11.5,707.72,24.2,13.0,119,50000,\N,64.9,\N,\N,0.0,9.06
135,2019-01-01 00:23:00,11.49,707.73,25.3,12.6,120,50000,\N,64.9,\N,\N,0.0,9.41
136,2019-01-01 00:23:10,11.51,707.69,25.6,13.8,123,50000,\N,64.9,\N,\N,0.0,9.68
137,2019-01-01 00:23:20,11.5,707.71,25.2,12.7,118,50000,\N,64.9,\N,\N,0.0,9.59
138,2019-01-01 00:23:30,11.5,707.74,25.3,13.2,122,50000,\N,64.9,\N,\N,0.0,9.76
139,2019-01-01 00:23:40,11.52,707.66,26.0,13.3,115,50000,\N,64.9,\N,\N,0.0,10.12
140,2019-01-01 00:23:51,11.53,707.74,25.5,13.5,107,50000,\N,64.9,\N,\N,0.0,9.59
141,2019-01-01 00:24:01,11.53,707.79,22.2,12.0,104,50000,\N,64.9,\N,\N,0.0,7.57
142,2019-01-01 00:24:11,11.52,707.81,20.2,10.9,103,50000,\N,64.7,\N,\N,0.0,4.14
143,2019-01-01 00:24:21,11.53,707.69,17.8,14.0,114,50000,\N,64.7,\N,\N,0.0,2.73
144,2019-01-01 00:24:31,11.53,707.72,17.0,13.8,117,50000,\N,64.7,\N,\N,0.0,0.97
145,2019-01-01 00:24:42,11.54,707.68,16.1,14.0,117,50000,\N,64.7,\N,\N,0.0,\N
146,2019-01-01 00:24:52,11.54,707.75,15.6,12.6,121,50000,\N,64.7,\N,\N,0.0,\N
147,2019-01-01 00:25:02,11.54,707.84,15.3,11.4,123,50000,\N,64.7,\N,\N,0.0,\N
148,2019-01-01 00:25:12,11.55,707.84,15.4,9.8,131,50000,\N,64.7,\N,\N,0.0,\N
149,2019-01-01 00:25:23,11.56,707.86,16.2,10.8,130,43270,\N,64.4,\N,\N,0.0,\N
150,2019-01-01 00:25:33,11.56,707.84,17.1,9.8,132,41290,\N,64.2,\N,\N,0.0,\N
151,2019-01-01 00:25:43,11.56,707.87,18.3,9.0,133,41290,\N,64.2,\N,\N,0.0,\N
152,2019-01-01 00:25:53,11.57,707.81,18.9,11.5,125,38482,\N,64.2,\N,\N,0.0,0.71
153,2019-01-01 00:26:03,11.56,707.86,19.1,11.3,111,36387,\N,64.2,\N,\N,0.0,0.97
154,2019-01-01 00:26:14,11.57,707.88,19.3,7.8,113,36387,\N,64.2,\N,\N,0.0,0.62
155,2019-01-01 00:26:24,11.57,707.88,19.8,9.2,111,38357,\N,64.2,\N,\N,0.0,0.71
156,2019-01-01 00:26:34,11.57,707.83,20.3,9.1,107,43735,\N,64.2,\N,\N,0.0,2.21
157,2019-01-01 00:26:44,11.58,707.83,21.0,9.6,99,43735,\N,64.2,\N,\N,0.0,3.08
158,2019-01-01 00:26:54,11.61,707.86,21.1,10.5,106,49133,\N,64.2,\N,\N,0.0,3.44
159,2019-01-01 00:27:05,11.59,707.9,21.6,9.2,109,50000,\N,64.0,\N,\N,0.0,4.05
160,2019-01-01 00:27:15,11.61,707.89,22.1,10.2,122,50000,\N,64.0,\N,\N,0.0,4.84
161,2019-01-01 00:27:25,11.62,707.89,22.7,11.2,109,50000,\N,64.0,\N,\N,0.0,5.28
162,2019-01-01 00:27:35,11.63,707.9,23.1,9.9,102,50000,\N,63.8,\N,\N,0.0,5.81
163,2019-01-01 00:27:45,11.63,707.9,24.0,10.3,118,50000,\N,63.8,\N,\N,0.0,6.16
164,2019-01-01 00:27:56,11.65,707.88,24.5,9.7,118,50000,\N,63.8,\N,\N,0.0,7.30
165,2019-01-01 00:28:06,11.63,707.93,25.2,8.8,113,50000,\N,63.5,\N,\N,0.0,8.01
166,2019-01-01 00:28:16,11.64,707.88,25.5,12.5,126,50000,\N,63.8,\N,\N,0.0,8.18
167,2019-01-01 00:28:26,11.64,707.88,25.8,11.5,116,50000,\N,63.8,\N,\N,0.0,8.62
168,2019-01-01 00:28:37,11.65,707.89,25.8,10.6,119,50000,\N,63.8,\N,\N,0.0,8.97
169,2019-01-01 00:28:47,11.66,707.88,25.7,9.3,116,50000,\N,63.5,\N,\N,0.0,9.06
170,2019-01-01 00:28:57,11.67,707.91,26.3,9.6,118,50000,\N,63.5,\N,\N,0.0,9.32
171,2019-01-01 00:29:07,11.67,707.92,26.9,10.6,113,50000,\N,63.5,\N,\N,0.0,10.38
172,2019-01-01 00:29:17,11.66,707.92,26.9,10.6,102,50000,\N,63.5,\N,\N,0.0,10.47
173,2019-01-01 00:29:28,11.66,707.9,25.6,10.0,102,50000,\N,63.3,\N,\N,0.0,9.50
174,2019-01-01 00:29:38,11.67,707.88,25.3,10.1,97,50000,\N,63.1,\N,\N,0.0,9.06
175,2019-01-01 00:29:48,11.67,707.88,27.2,8.7,102,50000,\N,63.1,\N,\N,0.0,9.59
176,2019-01-01 00:29:58,11.67,707.89,29.0,9.9,110,50000,\N,63.3,\N,\N,0.0,12.05
177,2019-01-01 00:30:08,11.67,707.92,28.9,9.2,110,50000,\N,63.1,\N,\N,0.0,13.10
178,2019-01-01 00:30:19,11.69,707.92,26.6,8.1,106,50000,\N,63.1,\N,\N,0.0,11.35
179,2019-01-01 00:30:29,11.66,707.91,26.1,9.4,101,50000,\N,63.1,\N,\N,0.0,9.24
180,2019-01-01 00:30:39,11.67,707.89,26.5,9.1,107,50000,\N,63.1,\N,\N,0.0,9.85
181,2019-01-01 00:30:49,11.68,707.85,28.5,11.8,115,50000,\N,63.3,\N,\N,0.0,12.74
182,2019-01-01 00:31:00,11.69,707.81,28.3,12.0,119,50000,\N,63.3,\N,\N,0.0,12.93
183,2019-01-01 00:31:10,11.69,707.84,27.7,11.3,118,50000,\N,63.3,\N,\N,0.0,11.35
184,2019-01-01 00:31:20,11.71,707.77,29.1,12.2,107,50000,\N,63.3,\N,\N,0.0,11.70
185,2019-01-01 00:31:30,11.68,707.79,29.2,13.9,114,49588,\N,63.3,\N,\N,0.0,12.14
186,2019-01-01 00:31:40,11.69,707.82,25.6,12.2,118,49345,\N,63.3,\N,\N,0.0,9.85
187,2019-01-01 00:31:51,11.7,707.75,22.7,13.7,123,49345,\N,63.3,\N,\N,0.0,8.36
188,2019-01-01 00:32:01,11.7,707.83,21.9,12.9,123,49186,\N,63.1,\N,\N,0.0,6.07
189,2019-01-01 00:32:11,11.7,707.78,20.7,13.0,123,48997,\N,63.1,\N,\N,0.0,5.81
190,2019-01-01 00:32:21,11.7,707.78,20.5,13.0,122,48997,\N,63.1,\N,\N,0.0,4.84
191,2019-01-01 00:32:31,11.71,707.84,20.9,12.6,118,50000,\N,62.9,\N,\N,0.0,4.84
192,2019-01-01 00:32:42,11.68,707.89,21.5,13.1,118,50000,\N,62.9,\N,\N,0.0,5.46
193,2019-01-01 00:32:52,11.7,707.9,23.0,11.9,112,50000,\N,62.9,\N,\N,0.0,6.34
194,2019-01-01 00:33:02,11.7,707.87,24.7,11.4,116,50000,\N,62.7,\N,\N,0.0,8.05
195,2019-01-01 00:33:12,11.69,707.88,27.3,9.8,113,50000,\N,62.7,\N,\N,0.0,9.85
196,2019-01-01 00:33:22,11.69,707.89,28.2,11.1,107,50000,\N,62.7,\N,\N,0.0,11.08
197,2019-01-01 00:33:33,11.68,707.86,28.9,11.7,105,47047,\N,62.7,\N,\N,0.0,12.75
198,2019-01-01 00:33:43,11.68,707.86,28.9,10.4,99,46062,\N,62.7,\N,\N,0.0,12.84
199,2019-01-01 00:33:53,11.68,707.87,29.4,10.6,121,46062,\N,62.7,\N,\N,0.0,12.40
200,2019-01-01 00:34:03,11.66,707.81,30.4,11.8,123,44599,\N,62.7,\N,\N,0.0,14.14
201,2019-01-01 00:34:13,11.66,707.91,32.1,10.4,113,44534,\N,62.4,\N,\N,0.0,16.25
202,2019-01-01 00:34:24,11.66,707.91,32.5,10.9,116,44534,\N,62.4,\N,\N,0.0,17.06
203,2019-01-01 00:34:34,11.66,707.86,31.8,12.0,113,50000,\N,62.7,\N,\N,0.0,16.88
204,2019-01-01 00:34:44,11.65,707.9,30.5,11.0,110,50000,\N,62.7,\N,\N,0.0,15.07
205,2019-01-01 00:34:54,11.65,707.92,29.1,10.5,109,50000,\N,62.7,\N,\N,0.0,13.63
206,2019-01-01 00:35:04,11.66,707.96,29.4,10.1,111,50000,\N,62.4,\N,\N,0.0,13.72
207,2019-01-01 00:35:15,11.64,707.93,28.0,9.4,104,50000,\N,62.4,\N,\N,0.0,13.72
208,2019-01-01 00:35:25,11.64,707.97,27.7,9.3,108,50000,\N,62.4,\N,\N,0.0,12.75
209,2019-01-01 00:35:35,11.63,707.99,27.7,9.6,106,50000,\N,62.4,\N,\N,0.0,11.87
210,2019-01-01 00:35:45,11.64,707.99,27.8,9.2,105,50000,\N,62.4,\N,\N,0.0,11.79
211,2019-01-01 00:35:56,11.63,708.02,27.9,8.0,97,50000,\N,62.2,\N,\N,0.0,12.05
212,2019-01-01 00:36:06,11.63,708.01,28.0,8.9,98,47877,\N,62.2,\N,\N,0.0,12.05
213,2019-01-01 00:36:16,11.63,708.0,28.1,9.5,107,45833,\N,62.2,\N,\N,0.0,12.05
214,2019-01-01 00:36:26,11.6,708.01,28.4,8.3,107,45833,\N,62.2,\N,\N,0.0,12.22
215,2019-01-01 00:36:36,11.62,708.01,29.4,9.1,109,44526,\N,62.0,\N,\N,0.0,13.10
216,2019-01-01 00:36:47,11.6,707.97,30.0,11.3,106,44829,\N,62.0,\N,\N,0.0,14.07
217,2019-01-01 00:36:57,11.58,707.96,27.0,10.6,113,44829,\N,62.0,\N,\N,0.0,13.89
218,2019-01-01 00:37:07,11.6,708.03,26.8,8.2,105,48785,\N,62.0,\N,\N,0.0,11.70
219,2019-01-01 00:37:17,11.57,708.03,26.9,8.5,101,50000,\N,62.0,\N,\N,0.0,10.99
220,2019-01-01 00:37:27,11.58,708.02,27.3,8.7,102,50000,\N,62.0,\N,\N,0.0,11.17
221,2019-01-01 00:37:38,11.57,708.04,27.6,7.7,92,50000,\N,61.8,\N,\N,0.0,11.70
222,2019-01-01 00:37:48,11.58,708.02,28.4,8.5,103,50000,\N,61.8,\N,\N,0.0,12.31
223,2019-01-01 00:37:58,11.56,708.01,29.5,8.3,97,50000,\N,61.8,\N,\N,0.0,13.10
224,2019-01-01 00:38:08,11.56,707.97,29.9,9.7,95,49954,\N,61.8,\N,\N,0.0,13.37
225,2019-01-01 00:38:18,11.56,707.99,29.4,9.5,92,49923,\N,61.8,\N,\N,0.0,13.72
226,2019-01-01 00:38:29,11.56,708.01,27.9,9.6,98,49923,\N,61.8,\N,\N,0.0,12.93
227,2019-01-01 00:38:39,11.56,708.03,27.3,8.8,101,49908,\N,61.8,\N,\N,0.0,12.49
228,2019-01-01 00:38:49,11.56,708.03,27.4,9.1,104,50000,\N,61.8,\N,\N,0.0,11.87
229,2019-01-01 00:38:59,11.54,708.04,27.8,8.0,102,50000,\N,61.5,\N,\N,0.0,11.96
230,2019-01-01 00:39:09,11.56,708.05,28.7,7.6,113,50000,\N,61.5,\N,\N,0.0,12.40
231,2019-01-01 00:39:20,11.53,708.03,29.1,9.7,121,50000,\N,61.5,\N,\N,0.0,13.63
232,2019-01-01 00:39:30,11.55,707.99,29.6,8.9,123,50000,\N,61.3,\N,\N,0.0,13.63
233,2019-01-01 00:39:40,11.54,708.03,29.4,9.2,111,50000,\N,61.3,\N,\N,0.0,13.63
234,2019-01-01 00:39:50,11.54,708.02,30.0,9.4,110,50000,\N,61.3,\N,\N,0.0,13.72
235,2019-01-01 00:40:00,11.54,708.01,30.9,9.5,103,50000,\N,61.3,\N,\N,0.0,14.07
236,2019-01-01 00:40:11,11.54,708.0,31.3,10.2,104,50000,\N,61.3,\N,\N,0.0,15.04
237,2019-01-01 00:40:21,11.53,707.99,31.6,10.0,103,50000,\N,61.3,\N,\N,0.0,15.65
238,2019-01-01 00:40:31,11.51,707.98,30.0,8.8,95,50000,\N,61.3,\N,\N,0.0,15.12
239,2019-01-01 00:40:41,11.51,708.01,29.6,9.6,111,50000,\N,61.3,\N,\N,0.0,14.69
240,2019-01-01 00:40:52,11.51,708.03,25.4,9.4,113,50000,\N,61.1,\N,\N,0.0,13.02
241,2019-01-01 00:41:02,11.52,708.03,23.2,9.0,113,50000,\N,61.3,\N,\N,0.0,10.73
242,2019-01-01 00:41:12,11.51,708.0,22.2,10.8,114,50000,\N,61.1,\N,\N,0.0,7.57
243,2019-01-01 00:41:22,11.5,707.94,22.2,11.9,113,50000,\N,61.1,\N,\N,0.0,6.78
